route,from_stop,to_stop,hour,traffic_level,travel_time
BRTC (Return),Farmgate,Agargaon,17,HIGH,10
BRTC (Return),Farmgate,Agargaon,17,HIGH,11
BRTC (Return),Farmgate,Agargaon,17,HIGH,13
BRTC (Return),Farmgate,Agargaon,17,HIGH,15
BRTC (Return),Farmgate,Agargaon,17,HIGH,13
BRTC (Return),Farmgate,Agargaon,18,HIGH,11
BRTC (Return),Farmgate,Agargaon,18,HIGH,13
BRTC (Return),Farmgate,Agargaon,18,HIGH,12
BRTC (Return),Farmgate,Agargaon,18,HIGH,9
BRTC (Return),Farmgate,Agargaon,18,HIGH,13
BRTC (Return),Farmgate,Agargaon,19,HIGH,10
BRTC (Return),Farmgate,Agargaon,19,HIGH,11
BRTC (Return),Farmgate,Agargaon,19,HIGH,14
BRTC (Return),Farmgate,Agargaon,19,HIGH,11
BRTC (Return),Farmgate,Agargaon,19,HIGH,13
BRTC (Return),Farmgate,Agargaon,20,HIGH,12
BRTC (Return),Farmgate,Agargaon,20,HIGH,11
BRTC (Return),Farmgate,Agargaon,20,HIGH,13
BRTC (Return),Farmgate,Agargaon,20,HIGH,14
BRTC (Return),Farmgate,Agargaon,20,HIGH,11
BRTC (Return),Farmgate,Agargaon,21,LOW,7
BRTC (Return),Farmgate,Agargaon,21,LOW,7
BRTC (Return),Farmgate,Agargaon,21,LOW,6
BRTC (Return),Farmgate,Agargaon,21,LOW,6
BRTC (Return),Farmgate,Agargaon,21,LOW,8
BRTC (Return),Farmgate,Agargaon,22,LOW,7
BRTC (Return),Farmgate,Agargaon,22,LOW,9
BRTC (Return),Farmgate,Agargaon,22,LOW,5
BRTC (Return),Farmgate,Agargaon,22,LOW,8
BRTC (Return),Farmgate,Agargaon,22,LOW,6
BRTC (Return),Farmgate,Agargaon,23,LOW,6
BRTC (Return),Farmgate,Agargaon,23,LOW,8
BRTC (Return),Farmgate,Agargaon,23,LOW,6
BRTC (Return),Farmgate,Agargaon,23,LOW,7
BRTC (Return),Farmgate,Agargaon,23,LOW,5
BRTC (Return),Shahbag,Farmgate,6,LOW,6
BRTC (Return),Shahbag,Farmgate,6,LOW,4
BRTC (Return),Shahbag,Farmgate,6,LOW,5
BRTC (Return),Shahbag,Farmgate,6,LOW,4
BRTC (Return),Shahbag,Farmgate,6,LOW,4
BRTC (Return),Shahbag,Farmgate,7,HIGH,7
BRTC (Return),Shahbag,Farmgate,7,HIGH,11
BRTC (Return),Shahbag,Farmgate,7,HIGH,10
BRTC (Return),Shahbag,Farmgate,7,HIGH,10
BRTC (Return),Shahbag,Farmgate,7,HIGH,7
BRTC (Return),Shahbag,Farmgate,8,HIGH,7
BRTC (Return),Shahbag,Farmgate,8,HIGH,7
BRTC (Return),Shahbag,Farmgate,8,HIGH,7
BRTC (Return),Shahbag,Farmgate,8,HIGH,10
BRTC (Return),Shahbag,Farmgate,8,HIGH,10
BRTC (Return),Shahbag,Farmgate,9,HIGH,8
BRTC (Return),Shahbag,Farmgate,9,HIGH,9
BRTC (Return),Shahbag,Farmgate,9,HIGH,6
BRTC (Return),Shahbag,Farmgate,9,HIGH,11
BRTC (Return),Shahbag,Farmgate,9,HIGH,7
BRTC (Return),Shahbag,Farmgate,10,HIGH,8
BRTC (Return),Shahbag,Farmgate,10,HIGH,9
BRTC (Return),Shahbag,Farmgate,10,HIGH,10
BRTC (Return),Shahbag,Farmgate,10,HIGH,7
BRTC (Return),Shahbag,Farmgate,10,HIGH,8
BRTC (Return),Shahbag,Farmgate,11,MEDIUM,4
BRTC (Return),Shahbag,Farmgate,11,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,11,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,11,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,11,MEDIUM,5
BRTC (Return),Shahbag,Farmgate,12,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,12,MEDIUM,5
BRTC (Return),Shahbag,Farmgate,12,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,12,MEDIUM,5
BRTC (Return),Shahbag,Farmgate,12,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,13,MEDIUM,4
BRTC (Return),Shahbag,Farmgate,13,MEDIUM,4
BRTC (Return),Shahbag,Farmgate,13,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,13,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,13,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,14,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,14,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,14,MEDIUM,7
BRTC (Return),Shahbag,Farmgate,14,MEDIUM,7
BRTC (Return),Shahbag,Farmgate,14,MEDIUM,7
BRTC (Return),Shahbag,Farmgate,15,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,15,MEDIUM,7
BRTC (Return),Shahbag,Farmgate,15,MEDIUM,8
BRTC (Return),Shahbag,Farmgate,15,MEDIUM,5
BRTC (Return),Shahbag,Farmgate,15,MEDIUM,5
BRTC (Return),Shahbag,Farmgate,16,MEDIUM,4
BRTC (Return),Shahbag,Farmgate,16,MEDIUM,6
BRTC (Return),Shahbag,Farmgate,16,MEDIUM,7
BRTC (Return),Shahbag,Farmgate,16,MEDIUM,7
BRTC (Return),Shahbag,Farmgate,16,MEDIUM,4
BRTC (Return),Shahbag,Farmgate,17,HIGH,9
BRTC (Return),Shahbag,Farmgate,17,HIGH,8
BRTC (Return),Shahbag,Farmgate,17,HIGH,6
BRTC (Return),Shahbag,Farmgate,17,HIGH,9
BRTC (Return),Shahbag,Farmgate,17,HIGH,10
BRTC (Return),Shahbag,Farmgate,18,HIGH,10
BRTC (Return),Shahbag,Farmgate,18,HIGH,9
BRTC (Return),Shahbag,Farmgate,18,HIGH,9
BRTC (Return),Shahbag,Farmgate,18,HIGH,12
BRTC (Return),Shahbag,Farmgate,18,HIGH,9
BRTC (Return),Shahbag,Farmgate,19,HIGH,12
BRTC (Return),Shahbag,Farmgate,19,HIGH,7
BRTC (Return),Shahbag,Farmgate,19,HIGH,9
BRTC (Return),Shahbag,Farmgate,19,HIGH,9
BRTC (Return),Shahbag,Farmgate,19,HIGH,7
BRTC (Return),Shahbag,Farmgate,20,HIGH,7
BRTC (Return),Shahbag,Farmgate,20,HIGH,8
BRTC (Return),Shahbag,Farmgate,20,HIGH,7
BRTC (Return),Shahbag,Farmgate,20,HIGH,9
BRTC (Return),Shahbag,Farmgate,20,HIGH,7
BRTC (Return),Shahbag,Farmgate,21,LOW,4
BRTC (Return),Shahbag,Farmgate,21,LOW,5
BRTC (Return),Shahbag,Farmgate,21,LOW,6
BRTC (Return),Shahbag,Farmgate,21,LOW,4
BRTC (Return),Shahbag,Farmgate,21,LOW,5
BRTC (Return),Shahbag,Farmgate,22,LOW,5
BRTC (Return),Shahbag,Farmgate,22,LOW,4
BRTC (Return),Shahbag,Farmgate,22,LOW,4
BRTC (Return),Shahbag,Farmgate,22,LOW,4
BRTC (Return),Shahbag,Farmgate,22,LOW,7
BRTC (Return),Shahbag,Farmgate,23,LOW,6
BRTC (Return),Shahbag,Farmgate,23,LOW,5
BRTC (Return),Shahbag,Farmgate,23,LOW,5
BRTC (Return),Shahbag,Farmgate,23,LOW,6
BRTC (Return),Shahbag,Farmgate,23,LOW,4
BRTC (Return),Paltan,Shahbag,6,LOW,7
BRTC (Return),Paltan,Shahbag,6,LOW,5
BRTC (Return),Paltan,Shahbag,6,LOW,7
BRTC (Return),Paltan,Shahbag,6,LOW,4
BRTC (Return),Paltan,Shahbag,6,LOW,4
BRTC (Return),Paltan,Shahbag,7,HIGH,13
BRTC (Return),Paltan,Shahbag,7,HIGH,12
BRTC (Return),Paltan,Shahbag,7,HIGH,7
BRTC (Return),Paltan,Shahbag,7,HIGH,9
BRTC (Return),Paltan,Shahbag,7,HIGH,10
BRTC (Return),Paltan,Shahbag,8,HIGH,14
BRTC (Return),Paltan,Shahbag,8,HIGH,9
BRTC (Return),Paltan,Shahbag,8,HIGH,11
BRTC (Return),Paltan,Shahbag,8,HIGH,11
BRTC (Return),Paltan,Shahbag,8,HIGH,7
BRTC (Return),Paltan,Shahbag,9,HIGH,7
BRTC (Return),Paltan,Shahbag,9,HIGH,12
BRTC (Return),Paltan,Shahbag,9,HIGH,13
BRTC (Return),Paltan,Shahbag,9,HIGH,14
BRTC (Return),Paltan,Shahbag,9,HIGH,9
BRTC (Return),Paltan,Shahbag,10,HIGH,11
BRTC (Return),Paltan,Shahbag,10,HIGH,9
BRTC (Return),Paltan,Shahbag,10,HIGH,12
BRTC (Return),Paltan,Shahbag,10,HIGH,7
BRTC (Return),Paltan,Shahbag,10,HIGH,9
BRTC (Return),Paltan,Shahbag,11,MEDIUM,7
BRTC (Return),Paltan,Shahbag,11,MEDIUM,8
BRTC (Return),Paltan,Shahbag,11,MEDIUM,9
BRTC (Return),Paltan,Shahbag,11,MEDIUM,6
BRTC (Return),Paltan,Shahbag,11,MEDIUM,5
BRTC (Return),Paltan,Shahbag,12,MEDIUM,9
BRTC (Return),Paltan,Shahbag,12,MEDIUM,7
BRTC (Return),Paltan,Shahbag,12,MEDIUM,8
BRTC (Return),Paltan,Shahbag,12,MEDIUM,6
BRTC (Return),Paltan,Shahbag,12,MEDIUM,7
BRTC (Return),Paltan,Shahbag,13,MEDIUM,8
BRTC (Return),Paltan,Shahbag,13,MEDIUM,9
BRTC (Return),Paltan,Shahbag,13,MEDIUM,5
BRTC (Return),Paltan,Shahbag,13,MEDIUM,5
BRTC (Return),Paltan,Shahbag,13,MEDIUM,7
BRTC (Return),Paltan,Shahbag,14,MEDIUM,6
BRTC (Return),Paltan,Shahbag,14,MEDIUM,7
BRTC (Return),Paltan,Shahbag,14,MEDIUM,6
BRTC (Return),Paltan,Shahbag,14,MEDIUM,9
BRTC (Return),Paltan,Shahbag,14,MEDIUM,9
BRTC (Return),Paltan,Shahbag,15,MEDIUM,6
BRTC (Return),Paltan,Shahbag,15,MEDIUM,9
BRTC (Return),Paltan,Shahbag,15,MEDIUM,5
BRTC (Return),Paltan,Shahbag,15,MEDIUM,9
BRTC (Return),Paltan,Shahbag,15,MEDIUM,6
BRTC (Return),Paltan,Shahbag,16,MEDIUM,6
BRTC (Return),Paltan,Shahbag,16,MEDIUM,7
BRTC (Return),Paltan,Shahbag,16,MEDIUM,7
BRTC (Return),Paltan,Shahbag,16,MEDIUM,5
BRTC (Return),Paltan,Shahbag,16,MEDIUM,5
BRTC (Return),Paltan,Shahbag,17,HIGH,9
BRTC (Return),Paltan,Shahbag,17,HIGH,8
BRTC (Return),Paltan,Shahbag,17,HIGH,12
BRTC (Return),Paltan,Shahbag,17,HIGH,9
BRTC (Return),Paltan,Shahbag,17,HIGH,13
BRTC (Return),Paltan,Shahbag,18,HIGH,9
BRTC (Return),Paltan,Shahbag,18,HIGH,10
BRTC (Return),Paltan,Shahbag,18,HIGH,14
BRTC (Return),Paltan,Shahbag,18,HIGH,8
BRTC (Return),Paltan,Shahbag,18,HIGH,11
BRTC (Return),Paltan,Shahbag,19,HIGH,10
BRTC (Return),Paltan,Shahbag,19,HIGH,13
BRTC (Return),Paltan,Shahbag,19,HIGH,11
BRTC (Return),Paltan,Shahbag,19,HIGH,14
BRTC (Return),Paltan,Shahbag,19,HIGH,8
BRTC (Return),Paltan,Shahbag,20,HIGH,14
BRTC (Return),Paltan,Shahbag,20,HIGH,10
BRTC (Return),Paltan,Shahbag,20,HIGH,12
BRTC (Return),Paltan,Shahbag,20,HIGH,9
BRTC (Return),Paltan,Shahbag,20,HIGH,12
BRTC (Return),Paltan,Shahbag,21,LOW,5
BRTC (Return),Paltan,Shahbag,21,LOW,4
BRTC (Return),Paltan,Shahbag,21,LOW,5
BRTC (Return),Paltan,Shahbag,21,LOW,4
BRTC (Return),Paltan,Shahbag,21,LOW,6
BRTC (Return),Paltan,Shahbag,22,LOW,7
BRTC (Return),Paltan,Shahbag,22,LOW,7
BRTC (Return),Paltan,Shahbag,22,LOW,8
BRTC (Return),Paltan,Shahbag,22,LOW,8
BRTC (Return),Paltan,Shahbag,22,LOW,5
BRTC (Return),Paltan,Shahbag,23,LOW,5
BRTC (Return),Paltan,Shahbag,23,LOW,7
BRTC (Return),Paltan,Shahbag,23,LOW,4
BRTC (Return),Paltan,Shahbag,23,LOW,7
BRTC (Return),Paltan,Shahbag,23,LOW,4
BRTC (Return),Motijheel,Paltan,6,LOW,10
BRTC (Return),Motijheel,Paltan,6,LOW,8
BRTC (Return),Motijheel,Paltan,6,LOW,8
BRTC (Return),Motijheel,Paltan,6,LOW,9
BRTC (Return),Motijheel,Paltan,6,LOW,8
BRTC (Return),Motijheel,Paltan,7,HIGH,14
BRTC (Return),Motijheel,Paltan,7,HIGH,14
BRTC (Return),Motijheel,Paltan,7,HIGH,13
BRTC (Return),Motijheel,Paltan,7,HIGH,12
BRTC (Return),Motijheel,Paltan,7,HIGH,15
BRTC (Return),Motijheel,Paltan,8,HIGH,11
BRTC (Return),Motijheel,Paltan,8,HIGH,16
BRTC (Return),Motijheel,Paltan,8,HIGH,14
BRTC (Return),Motijheel,Paltan,8,HIGH,13
BRTC (Return),Motijheel,Paltan,8,HIGH,14
BRTC (Return),Motijheel,Paltan,9,HIGH,15
BRTC (Return),Motijheel,Paltan,9,HIGH,15
BRTC (Return),Motijheel,Paltan,9,HIGH,13
BRTC (Return),Motijheel,Paltan,9,HIGH,11
BRTC (Return),Motijheel,Paltan,9,HIGH,16
BRTC (Return),Motijheel,Paltan,10,HIGH,11
BRTC (Return),Motijheel,Paltan,10,HIGH,11
BRTC (Return),Motijheel,Paltan,10,HIGH,14
BRTC (Return),Motijheel,Paltan,10,HIGH,15
BRTC (Return),Motijheel,Paltan,10,HIGH,11
BRTC (Return),Motijheel,Paltan,11,MEDIUM,10
BRTC (Return),Motijheel,Paltan,11,MEDIUM,12
BRTC (Return),Motijheel,Paltan,11,MEDIUM,10
BRTC (Return),Motijheel,Paltan,11,MEDIUM,12
BRTC (Return),Motijheel,Paltan,11,MEDIUM,10
BRTC (Return),Motijheel,Paltan,12,MEDIUM,12
BRTC (Return),Motijheel,Paltan,12,MEDIUM,8
BRTC (Return),Motijheel,Paltan,12,MEDIUM,11
BRTC (Return),Motijheel,Paltan,12,MEDIUM,9
BRTC (Return),Motijheel,Paltan,12,MEDIUM,10
BRTC (Return),Motijheel,Paltan,13,MEDIUM,8
BRTC (Return),Motijheel,Paltan,13,MEDIUM,10
BRTC (Return),Motijheel,Paltan,13,MEDIUM,9
BRTC (Return),Motijheel,Paltan,13,MEDIUM,11
BRTC (Return),Motijheel,Paltan,13,MEDIUM,10
BRTC (Return),Motijheel,Paltan,14,MEDIUM,11
BRTC (Return),Motijheel,Paltan,14,MEDIUM,12
BRTC (Return),Motijheel,Paltan,14,MEDIUM,8
BRTC (Return),Motijheel,Paltan,14,MEDIUM,8
BRTC (Return),Motijheel,Paltan,14,MEDIUM,11
BRTC (Return),Motijheel,Paltan,15,MEDIUM,8
BRTC (Return),Motijheel,Paltan,15,MEDIUM,10
BRTC (Return),Motijheel,Paltan,15,MEDIUM,8
BRTC (Return),Motijheel,Paltan,15,MEDIUM,8
BRTC (Return),Motijheel,Paltan,15,MEDIUM,9
BRTC (Return),Motijheel,Paltan,16,MEDIUM,8
BRTC (Return),Motijheel,Paltan,16,MEDIUM,12
BRTC (Return),Motijheel,Paltan,16,MEDIUM,9
BRTC (Return),Motijheel,Paltan,16,MEDIUM,12
BRTC (Return),Motijheel,Paltan,16,MEDIUM,12
BRTC (Return),Motijheel,Paltan,17,HIGH,14
BRTC (Return),Motijheel,Paltan,17,HIGH,13
BRTC (Return),Motijheel,Paltan,17,HIGH,10
BRTC (Return),Motijheel,Paltan,17,HIGH,15
BRTC (Return),Motijheel,Paltan,17,HIGH,10
BRTC (Return),Motijheel,Paltan,18,HIGH,14
BRTC (Return),Motijheel,Paltan,18,HIGH,16
BRTC (Return),Motijheel,Paltan,18,HIGH,17
BRTC (Return),Motijheel,Paltan,18,HIGH,12
BRTC (Return),Motijheel,Paltan,18,HIGH,14
BRTC (Return),Motijheel,Paltan,19,HIGH,14
BRTC (Return),Motijheel,Paltan,19,HIGH,13
BRTC (Return),Motijheel,Paltan,19,HIGH,13
BRTC (Return),Motijheel,Paltan,19,HIGH,11
BRTC (Return),Motijheel,Paltan,19,HIGH,16
BRTC (Return),Motijheel,Paltan,20,HIGH,15
BRTC (Return),Motijheel,Paltan,20,HIGH,14
BRTC (Return),Motijheel,Paltan,20,HIGH,15
BRTC (Return),Motijheel,Paltan,20,HIGH,14
BRTC (Return),Motijheel,Paltan,20,HIGH,12
BRTC (Return),Motijheel,Paltan,21,LOW,10
BRTC (Return),Motijheel,Paltan,21,LOW,6
BRTC (Return),Motijheel,Paltan,21,LOW,9
BRTC (Return),Motijheel,Paltan,21,LOW,9
BRTC (Return),Motijheel,Paltan,21,LOW,8
BRTC (Return),Motijheel,Paltan,22,LOW,9
BRTC (Return),Motijheel,Paltan,22,LOW,9
BRTC (Return),Motijheel,Paltan,22,LOW,6
BRTC (Return),Motijheel,Paltan,22,LOW,9
BRTC (Return),Motijheel,Paltan,22,LOW,9
BRTC (Return),Motijheel,Paltan,23,LOW,10
BRTC (Return),Motijheel,Paltan,23,LOW,6
BRTC (Return),Motijheel,Paltan,23,LOW,8
BRTC (Return),Motijheel,Paltan,23,LOW,7
BRTC (Return),Motijheel,Paltan,23,LOW,8
Himachal (Return),Airport,Uttara Sector 10,6,LOW,6
Himachal (Return),Airport,Uttara Sector 10,6,LOW,5
Himachal (Return),Airport,Uttara Sector 10,6,LOW,9
Himachal (Return),Airport,Uttara Sector 10,6,LOW,5
Himachal (Return),Airport,Uttara Sector 10,6,LOW,6
Himachal (Return),Airport,Uttara Sector 10,7,HIGH,12
Himachal (Return),Airport,Uttara Sector 10,7,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,7,HIGH,14
Himachal (Return),Airport,Uttara Sector 10,7,HIGH,15
Himachal (Return),Airport,Uttara Sector 10,7,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,8,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,8,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,8,HIGH,15
Himachal (Return),Airport,Uttara Sector 10,8,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,8,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,9,HIGH,12
Himachal (Return),Airport,Uttara Sector 10,9,HIGH,15
Himachal (Return),Airport,Uttara Sector 10,9,HIGH,15
Himachal (Return),Airport,Uttara Sector 10,9,HIGH,15
Himachal (Return),Airport,Uttara Sector 10,9,HIGH,14
Himachal (Return),Airport,Uttara Sector 10,10,HIGH,9
Himachal (Return),Airport,Uttara Sector 10,10,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,10,HIGH,12
Himachal (Return),Airport,Uttara Sector 10,10,HIGH,10
Himachal (Return),Airport,Uttara Sector 10,10,HIGH,14
Himachal (Return),Airport,Uttara Sector 10,11,MEDIUM,9
Himachal (Return),Airport,Uttara Sector 10,11,MEDIUM,8
Himachal (Return),Airport,Uttara Sector 10,11,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,11,MEDIUM,8
Himachal (Return),Airport,Uttara Sector 10,11,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,12,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,12,MEDIUM,9
Himachal (Return),Airport,Uttara Sector 10,12,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,12,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,12,MEDIUM,7
Himachal (Return),Airport,Uttara Sector 10,13,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,13,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,13,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,13,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,13,MEDIUM,8
Himachal (Return),Airport,Uttara Sector 10,14,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,14,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,14,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,14,MEDIUM,7
Himachal (Return),Airport,Uttara Sector 10,14,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,15,MEDIUM,6
Himachal (Return),Airport,Uttara Sector 10,15,MEDIUM,7
Himachal (Return),Airport,Uttara Sector 10,15,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,15,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,15,MEDIUM,8
Himachal (Return),Airport,Uttara Sector 10,16,MEDIUM,7
Himachal (Return),Airport,Uttara Sector 10,16,MEDIUM,8
Himachal (Return),Airport,Uttara Sector 10,16,MEDIUM,10
Himachal (Return),Airport,Uttara Sector 10,16,MEDIUM,7
Himachal (Return),Airport,Uttara Sector 10,16,MEDIUM,7
Himachal (Return),Airport,Uttara Sector 10,17,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,17,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,17,HIGH,14
Himachal (Return),Airport,Uttara Sector 10,17,HIGH,12
Himachal (Return),Airport,Uttara Sector 10,17,HIGH,10
Himachal (Return),Airport,Uttara Sector 10,18,HIGH,14
Himachal (Return),Airport,Uttara Sector 10,18,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,18,HIGH,9
Himachal (Return),Airport,Uttara Sector 10,18,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,18,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,19,HIGH,9
Himachal (Return),Airport,Uttara Sector 10,19,HIGH,12
Himachal (Return),Airport,Uttara Sector 10,19,HIGH,9
Himachal (Return),Airport,Uttara Sector 10,19,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,19,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,20,HIGH,14
Himachal (Return),Airport,Uttara Sector 10,20,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,20,HIGH,11
Himachal (Return),Airport,Uttara Sector 10,20,HIGH,13
Himachal (Return),Airport,Uttara Sector 10,20,HIGH,12
Himachal (Return),Airport,Uttara Sector 10,21,LOW,6
Himachal (Return),Airport,Uttara Sector 10,21,LOW,9
Himachal (Return),Airport,Uttara Sector 10,21,LOW,5
Himachal (Return),Airport,Uttara Sector 10,21,LOW,5
Himachal (Return),Airport,Uttara Sector 10,21,LOW,7
Himachal (Return),Airport,Uttara Sector 10,22,LOW,7
Himachal (Return),Airport,Uttara Sector 10,22,LOW,7
Himachal (Return),Airport,Uttara Sector 10,22,LOW,6
Himachal (Return),Airport,Uttara Sector 10,22,LOW,8
Himachal (Return),Airport,Uttara Sector 10,22,LOW,6
Himachal (Return),Airport,Uttara Sector 10,23,LOW,5
Himachal (Return),Airport,Uttara Sector 10,23,LOW,6
Himachal (Return),Airport,Uttara Sector 10,23,LOW,6
Himachal (Return),Airport,Uttara Sector 10,23,LOW,9
Himachal (Return),Airport,Uttara Sector 10,23,LOW,7
Himachal (Return),Banani,Airport,6,LOW,10
Himachal (Return),Banani,Airport,6,LOW,10
Himachal (Return),Banani,Airport,6,LOW,8
Himachal (Return),Banani,Airport,6,LOW,7
Himachal (Return),Banani,Airport,6,LOW,6
Himachal (Return),Banani,Airport,7,HIGH,13
Himachal (Return),Banani,Airport,7,HIGH,15
Himachal (Return),Banani,Airport,7,HIGH,16
Himachal (Return),Banani,Airport,7,HIGH,17
Himachal (Return),Banani,Airport,7,HIGH,14
Himachal (Return),Banani,Airport,8,HIGH,15
Himachal (Return),Banani,Airport,8,HIGH,13
Himachal (Return),Banani,Airport,8,HIGH,12
Himachal (Return),Banani,Airport,8,HIGH,12
Himachal (Return),Banani,Airport,8,HIGH,17
Himachal (Return),Banani,Airport,9,HIGH,15
Himachal (Return),Banani,Airport,9,HIGH,13
Himachal (Return),Banani,Airport,9,HIGH,12
Himachal (Return),Banani,Airport,9,HIGH,17
Himachal (Return),Banani,Airport,9,HIGH,15
Himachal (Return),Banani,Airport,10,HIGH,17
Himachal (Return),Banani,Airport,10,HIGH,13
Himachal (Return),Banani,Airport,10,HIGH,18
Himachal (Return),Banani,Airport,10,HIGH,11
Himachal (Return),Banani,Airport,10,HIGH,16
Himachal (Return),Banani,Airport,11,MEDIUM,9
Himachal (Return),Banani,Airport,11,MEDIUM,9
Himachal (Return),Banani,Airport,11,MEDIUM,9
Himachal (Return),Banani,Airport,11,MEDIUM,10
Himachal (Return),Banani,Airport,11,MEDIUM,11
Himachal (Return),Banani,Airport,12,MEDIUM,9
Himachal (Return),Banani,Airport,12,MEDIUM,8
Himachal (Return),Banani,Airport,12,MEDIUM,12
Himachal (Return),Banani,Airport,12,MEDIUM,11
Himachal (Return),Banani,Airport,12,MEDIUM,9
Himachal (Return),Banani,Airport,13,MEDIUM,8
Himachal (Return),Banani,Airport,13,MEDIUM,8
Himachal (Return),Banani,Airport,13,MEDIUM,9
Himachal (Return),Banani,Airport,13,MEDIUM,9
Himachal (Return),Banani,Airport,13,MEDIUM,10
Himachal (Return),Banani,Airport,14,MEDIUM,11
Himachal (Return),Banani,Airport,14,MEDIUM,12
Himachal (Return),Banani,Airport,14,MEDIUM,12
Himachal (Return),Banani,Airport,14,MEDIUM,12
Himachal (Return),Banani,Airport,14,MEDIUM,10
Himachal (Return),Banani,Airport,15,MEDIUM,11
Himachal (Return),Banani,Airport,15,MEDIUM,12
Himachal (Return),Banani,Airport,15,MEDIUM,11
Himachal (Return),Banani,Airport,15,MEDIUM,12
Himachal (Return),Banani,Airport,15,MEDIUM,10
Himachal (Return),Banani,Airport,16,MEDIUM,10
Himachal (Return),Banani,Airport,16,MEDIUM,9
Himachal (Return),Banani,Airport,16,MEDIUM,10
Himachal (Return),Banani,Airport,16,MEDIUM,11
Himachal (Return),Banani,Airport,16,MEDIUM,10
Himachal (Return),Banani,Airport,17,HIGH,16
Himachal (Return),Banani,Airport,17,HIGH,10
Himachal (Return),Banani,Airport,17,HIGH,15
Himachal (Return),Banani,Airport,17,HIGH,11
Himachal (Return),Banani,Airport,17,HIGH,16
Himachal (Return),Banani,Airport,18,HIGH,12
Himachal (Return),Banani,Airport,18,HIGH,18
Himachal (Return),Banani,Airport,18,HIGH,15
Himachal (Return),Banani,Airport,18,HIGH,13
Himachal (Return),Banani,Airport,18,HIGH,14
Himachal (Return),Banani,Airport,19,HIGH,16
Himachal (Return),Banani,Airport,19,HIGH,16
Himachal (Return),Banani,Airport,19,HIGH,18
Himachal (Return),Banani,Airport,19,HIGH,14
Himachal (Return),Banani,Airport,19,HIGH,14
Himachal (Return),Banani,Airport,20,HIGH,15
Himachal (Return),Banani,Airport,20,HIGH,12
Himachal (Return),Banani,Airport,20,HIGH,17
Himachal (Return),Banani,Airport,20,HIGH,15
Himachal (Return),Banani,Airport,20,HIGH,11
Himachal (Return),Banani,Airport,21,LOW,10
Himachal (Return),Banani,Airport,21,LOW,10
Himachal (Return),Banani,Airport,21,LOW,10
Himachal (Return),Banani,Airport,21,LOW,6
Himachal (Return),Banani,Airport,21,LOW,10
Himachal (Return),Banani,Airport,22,LOW,9
Himachal (Return),Banani,Airport,22,LOW,7
Himachal (Return),Banani,Airport,22,LOW,7
Himachal (Return),Banani,Airport,22,LOW,6
Himachal (Return),Banani,Airport,22,LOW,10
Himachal (Return),Banani,Airport,23,LOW,10
Himachal (Return),Banani,Airport,23,LOW,7
Himachal (Return),Banani,Airport,23,LOW,10
Himachal (Return),Banani,Airport,23,LOW,6
Himachal (Return),Banani,Airport,23,LOW,6
Himachal (Return),Mohakhali,Banani,6,LOW,5
Himachal (Return),Mohakhali,Banani,6,LOW,5
Himachal (Return),Mohakhali,Banani,6,LOW,5
